ID;Temperatura;Tiempo;Dia;HEC1;HEC2;HEC3;HEC4;HEC5;BEC1;BEC2;BEC3;BEC4;BEC5;HIC1;HIC2;HIC3;HIC4;HIC5;BIC1;BIC2;BIC3;BIC4;BIC5;HCC1;HCC2;HCC3;HCC4;HCC5;BCC1;BCC2;BCC3;BCC4;BCC5
I109;T40;h6[1.25a1.50];miercoles;0.0159944540000000000;18.9459701500000000000;86.7595248800000000000;1.5359262390000000000;0.0001051180000000000;0.0003431770000000000;2.9120784810000000000;95.5302444000000000000;12.1152277000000000000;0.0059398460000000000;0.0293820770000000000;24.5502416300000000000;79.3015946400000000000;0.9902867040000000000;0.0000478000000000000;0.0001157900000000000;1.6198180180000000000;87.6024291900000000000;18.3155072600000000000;0.0148038480000000000;0.0166177430000000000;19.2641440400000000000;86.3336832200000000000;1.4957661490000000000;0.0001001840000000000;0.0000493000000000000;1.0073292010000000000;79.6045346900000000000;24.3196360300000000000;0.0287229610000000000
I110;T40;h6[1.25a1.50];miercoles;0.0135811620000000000;17.6336563200000000000;88.5116993800000000000;1.7175597900000000000;0.0001288470000000000;0.0008124240000000000;4.5655985590000000000;99.1894926900000000000;8.3307958870000000000;0.0027049560000000000;0.0481954080000000000;30.0192033700000000000;72.2845600900000000000;0.6728911240000000000;0.0000242000000000000;0.0000864000000000000;1.3785656880000000000;84.9993048300000000000;20.2607800100000000000;0.0186702370000000000;0.0590035030000000000;32.5029256600000000000;69.2181510000000000000;0.5698629370000000000;0.0000181000000000000;0.0000531000000000000;1.0506785620000000000;80.3490475700000000000;23.7544223500000000000;0.0271494540000000000
I111;T40;h6[1.25a1.50];miercoles;0.0035098200000000000;9.4473722220000000000;98.3082654700000000000;3.9547762630000000000;0.0006150450000000000;0.0044124800000000000;10.5363746500000000000;97.2640846500000000000;3.4710964520000000000;0.0004788880000000000;0.0112102000000000000;16.1923498600000000000;90.4189144600000000000;1.9519180360000000000;0.0001628980000000000;0.0004451020000000000;3.3404183020000000000;96.9159704100000000000;10.8703298100000000000;0.0047134940000000000;0.0221484290000000000;21.7990109900000000000;82.9437254000000000000;1.2200655470000000000;0.0000694000000000000;0.0001382770000000000;1.7851921650000000000;89.0992496400000000000;17.1915881900000000000;0.0128236260000000000
I112;T40;h7[1.50a1.75];miercoles;0.0019839900000000000;7.1572483870000000000;99.8172509600000000000;5.3816815880000000000;0.0011217170000000000;0.0004198220000000000;3.2392865050000000000;96.6243169500000000000;11.1423395900000000000;0.0049672870000000000;0.0276102830000000000;23.9221709400000000000;80.1277958500000000000;1.0375730470000000000;0.0000519000000000000;0.0002058690000000000;2.2157090870000000000;92.1906107400000000000;14.8290566300000000000;0.0092213230000000000;0.0653182110000000000;33.8062221700000000000;67.6412901500000000000;0.5232147780000000000;0.0000156000000000000;0.0000338000000000000;0.8136090560000000000;75.7634545700000000000;27.2744902400000000000;0.0379582690000000000
I113;T40;h7[1.50a1.75];miercoles;0.0013822720000000000;5.9791665890000000000;99.9863298300000000000;6.4638828810000000000;0.0016154710000000000;0.0003670950000000000;3.0178458790000000000;95.9108980700000000000;11.7839729500000000000;0.0055971690000000000;0.0019600020000000000;7.1143991890000000000;99.8326883800000000000;5.4157696130000000000;0.0011357960000000000;0.0000693000000000000;1.2190362260000000000;82.9293018800000000000;21.8098302500000000000;0.0221742760000000000;0.0188234020000000000;20.3322634900000000000;84.9036237100000000000;1.3706280070000000000;0.0000855000000000000;0.0000799000000000000;1.3200967500000000000;84.2774239700000000000;20.8003010800000000000;0.0198463600000000000
I114;T40;h7[1.50a1.75];miercoles;0.0926265440000000000;38.5651671200000000000;62.0737313100000000000;0.3862543330000000000;0.0000092900000000000;0.0005478920000000000;3.7240142900000000000;97.8544910700000000000;9.9403817790000000000;0.0039037160000000000;0.0983222180000000000;39.4214329900000000000;61.1034911900000000000;0.3661445050000000000;0.0000084800000000000;0.0000443000000000000;0.9482600690000000000;78.5282353900000000000;25.1406841800000000000;0.0311158180000000000;0.0417788910000000000;28.3528580900000000000;74.3857343000000000000;0.7544584780000000000;0.0000296000000000000;0.0000249000000000000;0.6834317590000000000;72.5706880300000000000;29.7906653300000000000;0.0472772320000000000
I115;T40;h8[1.75a2.00];miercoles;0.0008883670000000000;4.7794484130000000000;99.4067822200000000000;7.9929506550000000000;0.0024845690000000000;0.0008670070000000000;4.7203099700000000000;99.3508420300000000000;8.0839843530000000000;0.0025429170000000000;0.0249891740000000000;22.9417303300000000000;81.4241655700000000000;1.1172062100000000000;0.0000593000000000000;0.0005470450000000000;3.7210141390000000000;97.8480838800000000000;9.9470937020000000000;0.0039092460000000000;0.0311643410000000000;25.1568866800000000000;78.5070612300000000000;0.9471383600000000000;0.0000442000000000000;0.0000269000000000000;0.7140878640000000000;73.3773822300000000000;29.1491338200000000000;0.0447653490000000000
I116;T40;h8[1.75a2.00];miercoles;0.0012737970000000000;5.7385174510000000000;99.9429608000000000000;6.7291094790000000000;0.0017515230000000000;0.0075322370000000000;13.5216644800000000000;93.8402679000000000000;2.5176838900000000000;0.0002611360000000000;0.0033127340000000000;9.1887263220000000000;98.5319265700000000000;4.0846186000000000000;0.0006546040000000000;0.0013995700000000000;6.0165835670000000000;99.9903319900000000000;6.4241984130000000000;0.0015956320000000000;0.0248320700000000000;22.8808385200000000000;81.5049218500000000000;1.1224024680000000000;0.0000598000000000000;0.0001196040000000000;1.6488979110000000000;87.8807767100000000000;18.1070159400000000000;0.0144229060000000000
I117;T40;h8[1.75a2.00];miercoles;0.0165747230000000000;19.2424306300000000000;86.3627503200000000000;1.4984624960000000000;0.0001005120000000000;0.0009868840000000000;5.0429011160000000000;99.6202575900000000000;7.6079516980000000000;0.0022461600000000000;0.0033127340000000000;9.1887263220000000000;98.5319265700000000000;4.0846186000000000000;0.0006546040000000000;0.0002290100000000000;2.3465137710000000000;92.9491272200000000000;14.2337850600000000000;0.0084265220000000000;0.0161641810000000000;19.0333850200000000000;86.6425508400000000000;1.5247523280000000000;0.0001037340000000000;0.0002283510000000000;2.3428852450000000000;92.9290370400000000000;14.2496676400000000000;0.0084471640000000000
I118;T40;h9[2.00a2.50];miercoles;0.0154556670000000000;18.6644978500000000000;87.1360282000000000000;1.5726500340000000000;0.0001097280000000000;0.0007129640000000000;4.2689048240000000000;98.8139464400000000000;8.8424557490000000000;0.0030590070000000000;0.0684129630000000000;34.4118653100000000000;66.9161444100000000000;0.5030445910000000000;0.0000146000000000000;0.0007182340000000000;4.2851519900000000000;98.8369307700000000000;8.8130279810000000000;0.0030379730000000000;0.0151590730000000000;18.5068809300000000000;87.3467378200000000000;1.5937236860000000000;0.0001124170000000000;0.0003248530000000000;2.8285058320000000000;95.2094129800000000000;12.3895512000000000000;0.0062328140000000000
I119;T40;h9[2.00a2.50];miercoles;0.0295976950000000000;24.6249262500000000000;79.2035891200000000000;0.9848445010000000000;0.0000473000000000000;0.0005853370000000000;3.8543881840000000000;98.1200954900000000000;9.6563578420000000000;0.0036738520000000000;0.0357973870000000000;26.6311727800000000000;76.5917759500000000000;0.8515827690000000000;0.0000366000000000000;0.0001917100000000000;2.1320670200000000000;91.6662155600000000000;15.2359882800000000000;0.0097900480000000000;0.3004839200000000000;57.5584621200000000000;42.6235880100000000000;0.1220235650000000000;0.0000013500000000000;0.0000457000000000000;0.9655810830000000000;78.8516263900000000000;24.8934700900000000000;0.0303817720000000000
I120;T40;h9[2.00a2.50];miercoles;0.0046882980000000000;10.8428622100000000000;96.9450294400000000000;3.3508889340000000000;0.0004477620000000000;0.0016974490000000000;6.6250972140000000000;99.9633274700000000000;5.8309864340000000000;0.0013149110000000000;0.0063213270000000000;12.4709172500000000000;95.1133431500000000000;2.8043833170000000000;0.0003196580000000000;0.0001661500000000000;1.9729911680000000000;90.5737988800000000000;16.0743308900000000000;0.0110284910000000000;0.0707567360000000000;34.8574025600000000000;66.3857908100000000000;0.4887740300000000000;0.0000139000000000000;0.0001980530000000000;2.1698964010000000000;91.9073964100000000000;15.0492482300000000000;0.0095264700000000000
I121;T40;h10[2.50a3.00];miercoles;0.0996441640000000000;39.6147786300000000000;60.8857241800000000000;0.3617650410000000000;0.0000083100000000000;0.0000312000000000000;0.7774434740000000000;74.9344757000000000000;27.9220565400000000000;0.0402222170000000000;0.4059330060000000000;62.9789929200000000000;37.7737356300000000000;0.0875864730000000000;0.0000007850000000000;0.0000039200000000000;0.2318131400000000000;53.0280687500000000000;46.8949902200000000000;0.1603245270000000000;0.4463850050000000000;64.7176296900000000000;36.2734185000000000000;0.0785972310000000000;0.0000006580000000000;0.0000031600000000000;0.2040151320000000000;50.8594946600000000000;49.0156287900000000000;0.1826206960000000000
I122;T40;h10[2.50a3.00];miercoles;0.0131560770000000000;17.3875591200000000000;88.8390134200000000000;1.7547761070000000000;0.0001339960000000000;0.0002800680000000000;2.6136643480000000000;94.2949351500000000000;13.1516365000000000000;0.0070912710000000000;0.1187189240000000000;42.2076342300000000000;58.0116139100000000000;0.3082419650000000000;0.0000063300000000000;0.0001245100000000000;1.6856444200000000000;88.2229132500000000000;17.8504718500000000000;0.0139627480000000000;0.0820138140000000000;36.8579791500000000000;64.0366946500000000000;0.4301096360000000000;0.0000112000000000000;0.0000213000000000000;0.6256471680000000000;70.9425199200000000000;31.0982977300000000000;0.0527010780000000000
I123;T40;h10[2.50a3.00];miercoles;0.1118649060000000000;41.3154918500000000000;58.9908791900000000000;0.3256189630000000000;0.0000069500000000000;0.0004488390000000000;3.3551171200000000000;96.9567048900000000000;10.8318063700000000000;0.0046781790000000000;0.0922779240000000000;38.5114799400000000000;62.1348818900000000000;0.3875552500000000000;0.0000093500000000000;0.0000177000000000000;0.5619263510000000000;68.9591229500000000000;32.7157543600000000000;0.0600032850000000000;0.0809569090000000000;36.6791076400000000000;64.2445781800000000000;0.4350178530000000000;0.0000114000000000000;0.0000047500000000000;0.2600471940000000000;55.0153931300000000000;44.9955067800000000000;0.1422679100000000000
I124;T40;h11[3.00a3.50];miercoles;0.0673901570000000000;34.2139454200000000000;67.1525838100000000000;0.5095363540000000000;0.0000149000000000000;0.0001139360000000000;1.6055217640000000000;87.4630497400000000000;18.4198425900000000000;0.0149968510000000000;0.1101475310000000000;41.0853691600000000000;59.2451086700000000000;0.3302711860000000000;0.0000071200000000000;0.0000443000000000000;0.9482600690000000000;78.5282353900000000000;25.1406841800000000000;0.0311158180000000000;0.1123276610000000000;41.3770341900000000000;58.9230038100000000000;0.3243868770000000000;0.0000069000000000000;0.0000156000000000000;0.5231032320000000000;67.6373556300000000000;33.8094974100000000000;0.0653346680000000000
I125;T40;h11[3.00a3.50];miercoles;0.0732298800000000000;35.3159878800000000000;65.8426460400000000000;0.4745653990000000000;0.0000132000000000000;0.0000160000000000000;0.5292379480000000000;67.8525296800000000000;33.6305514500000000000;0.0644398930000000000;0.1446903470000000000;45.2611341000000000000;54.7348815500000000000;0.2558914720000000000;0.0000046200000000000;0.0000087400000000000;0.3726553010000000000;61.4228694000000000000;39.1386441600000000000;0.0964127190000000000;0.4813430920000000000;66.1036608900000000000;35.0953160900000000000;0.0720320350000000000;0.0000005720000000000;0.0000013800000000000;0.1237558480000000000;42.8381404400000000000;57.3255683600000000000;0.2965643930000000000
I126;T40;h11[3.00a3.50];miercoles;0.0353713710000000000;26.5012286800000000000;76.7596532300000000000;0.8595138450000000000;0.0000372000000000000;0.0000250000000000000;0.6850198900000000000;72.6133998100000000000;29.7565953400000000000;0.0471414120000000000;0.1029920070000000000;40.0958548300000000000;60.3459750600000000000;0.3511155140000000000;0.0000079000000000000;0.0000514000000000000;1.0318734300000000000;80.0305520800000000000;23.9959569500000000000;0.0278146250000000000;0.0297587440000000000;24.6804715300000000000;79.1307333200000000000;0.9808211140000000000;0.0000470000000000000;0.0000338000000000000;0.8136090560000000000;75.7634545700000000000;27.2744902400000000000;0.0379582690000000000
I127;T40;h12[3.50a4.00];miercoles;0.2329543970000000000;53.1123095400000000000;46.8136322100000000000;0.1595153090000000000;0.0000021000000000000;0.0007611400000000000;4.4151592600000000000;99.0104953200000000000;8.5835901140000000000;0.0028767990000000000;0.0248282490000000000;22.8793544100000000000;81.5068904500000000000;1.1225294970000000000;0.0000598000000000000;0.0000303000000000000;0.7650862690000000000;74.6416557500000000000;28.1517242500000000000;0.0410470180000000000;0.0746754760000000000;35.5788032600000000000;65.5326226900000000000;0.4666342810000000000;0.0000128000000000000;0.0000338000000000000;0.8136090560000000000;75.7634545700000000000;27.2744902400000000000;0.0379582690000000000
I128;T40;h12[3.50a4.00];miercoles;0.1482745660000000000;45.6477399300000000000;54.3281324900000000000;0.2499672720000000000;0.0000044500000000000;0.0000148000000000000;0.5066414000000000000;67.0475101200000000000;34.3018475400000000000;0.0678430320000000000;0.1908189380000000000;49.7422831400000000000;50.1282834500000000000;0.1952957670000000000;0.0000029400000000000;0.0000152000000000000;0.5136047250000000000;67.2992669700000000000;34.0913764100000000000;0.0667623500000000000;0.1862955930000000000;49.3446053000000000000;50.5277145800000000000;0.2000195790000000000;0.0000030600000000000;0.0000055800000000000;0.2861663050000000000;56.6943133200000000000;43.4223558500000000000;0.1285701480000000000
I129;T40;h12[3.50a4.00];miercoles;0.0262185050000000000;23.4096692900000000000;80.8044917100000000000;1.0782726890000000000;0.0000556000000000000;0.0000745000000000000;1.2690000450000000000;83.6125625700000000000;21.2977786400000000000;0.0209724880000000000;0.1169210460000000000;41.9775507600000000000;58.2632058400000000000;0.3126255990000000000;0.0000064800000000000;0.0001245100000000000;1.6856444200000000000;88.2229132500000000000;17.8504718500000000000;0.0139627480000000000;0.0715823870000000000;35.0117863600000000000;66.2026294200000000000;0.4839372880000000000;0.0000137000000000000;0.0000156000000000000;0.5231032320000000000;67.6373556300000000000;33.8094974100000000000;0.0653346680000000000
I130;T40;h13[4.00a5.00];miercoles;0.0552304700000000000;31.6756895000000000000;70.2305865200000000000;0.6019762980000000000;0.0000199000000000000;0.0002130550000000000;2.2570736320000000000;92.4382959600000000000;14.6356162300000000000;0.0089582460000000000;1.1566622950000000000;82.0263671400000000000;22.4881254200000000000;0.0238344930000000000;0.0000000977000000000;0.0000087400000000000;0.3726553010000000000;61.4228694000000000000;39.1386441600000000000;0.0964127190000000000;0.8686447700000000000;76.9508207900000000000;26.3534320700000000000;0.0348910460000000000;0.0000001790000000000;0.0000124000000000000;0.4564534080000000000;65.1271745000000000000;35.9236865500000000000;0.0766041750000000000
I131;T40;h13[4.00a5.00];miercoles;0.0348191660000000000;26.3311956100000000000;76.9796032600000000000;0.8700288140000000000;0.0000380000000000000;0.0000600000000000000;1.1254440140000000000;81.5519839300000000000;22.8453620000000000000;0.0247408400000000000;0.1131073240000000000;41.4802823500000000000;58.8092387100000000000;0.3223311590000000000;0.0000068300000000000;0.0000074600000000000;0.3394261410000000000;59.7361291700000000000;40.6426246100000000000;0.1069003910000000000;0.4506681190000000000;64.8929145100000000000;36.1235647800000000000;0.0777386150000000000;0.0000006470000000000;0.0000065600000000000;0.3146646150000000000;58.3791635000000000000;41.8717108500000000000;0.1161011240000000000
I132;T40;h13[4.00a5.00];miercoles;0.0216600860000000000;21.5930233000000000000;83.2184483000000000000;1.2398771380000000000;0.0000714000000000000;0.0002443630000000000;2.4297124330000000000;93.3957801200000000000;13.8788189500000000000;0.0079731630000000000;0.0869593570000000000;37.6728911800000000000;63.0949296500000000000;0.4085195530000000000;0.0000102000000000000;0.0000111000000000000;0.4280756080000000000;63.9498884100000000000;36.9327782200000000000;0.0824588060000000000;0.0636116800000000000;33.4633077200000000000;68.0540142800000000000;0.5350464750000000000;0.0000163000000000000;0.0000197000000000000;0.5984395730000000000;70.1217836500000000000;31.7642410400000000000;0.0556258790000000000
I133;T40;h14[5.00a6.00];miercoles;0.0552304700000000000;31.6756895000000000000;70.2305865200000000000;0.6019762980000000000;0.0000199000000000000;0.0002130550000000000;2.2570736320000000000;92.4382959600000000000;14.6356162300000000000;0.0089582460000000000;51.5334904200000000000;48.3510626900000000000;0.1753781030000000000;0.0000024600000000000;0.0000000000001330000;0.0000000000293000000;0.0001089640000000000;1.5666123280000000000;87.0749497200000000000;18.7101730100000000000;0.0060220780000000000;12.1930233900000000000;95.4397535400000000000;2.8880192910000000000;0.0003378500000000000;0.0004599020000000000;3.3982666210000000000;97.0739380000000000000;10.7201466000000000000;0.0045766920000000000
I134;T40;h14[5.00a6.00];miercoles;0.0348191660000000000;26.3311956100000000000;76.9796032600000000000;0.8700288140000000000;0.0000380000000000000;0.0000600000000000000;1.1254440140000000000;81.5519839300000000000;22.8453620000000000000;0.0247408400000000000;49.8626297700000000000;50.0077574800000000000;0.1938886820000000000;0.0000029100000000000;0.0000000000001680000;0.0000000000064800000;0.0000382000000000000;0.8730049130000000000;77.0413224100000000000;26.2835273000000000000;0.0060220780000000000;12.1930233900000000000;95.4397535400000000000;2.8880192910000000000;0.0003378500000000000;0.0004599020000000000;3.3982666210000000000;97.0739380000000000000;10.7201466000000000000;0.0045766920000000000
I135;T40;h14[5.00a6.00];miercoles;0.0216600860000000000;21.5930233000000000000;83.2184483000000000000;1.2398771380000000000;0.0000714000000000000;0.0002443630000000000;2.4297124330000000000;93.3957801200000000000;13.8788189500000000000;0.0079731630000000000;54.0642286200000000000;45.8994914200000000000;0.1506463500000000000;0.0000019100000000000;0.0000000000000938000;0.0000000000000958000;0.0000019400000000000;0.1520529550000000000;46.0473022900000000000;53.9096358400000000000;0.0009035790000000000;4.8211054250000000000;99.4443591600000000000;7.9298789270000000000;0.0024445890000000000;0.0000715000000000000;1.2411417460000000000;83.2357998600000000000;21.5800183400000000000;0.0216294930000000000
I136;T40;h1[0a0.25);jueves;0.0552304700000000000;31.6756895000000000000;70.2305865200000000000;0.6019762980000000000;0.0000199000000000000;0.0002130550000000000;2.2570736320000000000;92.4382959600000000000;14.6356162300000000000;0.0089582460000000000;4.4181411750000000000;99.0142658300000000000;8.5784501640000000000;0.0028732460000000000;0.0000000037200000000;0.0000002030000000000;0.0377930500000000000;27.2262026900000000000;75.8254650400000000000;0.8163867920000000000;4.1142599960000000000;98.5800127300000000000;9.1314319110000000000;0.0032699550000000000;0.0000000045300000000;0.0000002280000000000;0.0406674250000000000;28.0464256700000000000;74.7758304600000000000;0.7707221620000000000
I137;T40;h1[0a0.25);jueves;0.0348191660000000000;26.3311956100000000000;76.9796032600000000000;0.8700288140000000000;0.0000380000000000000;0.0000600000000000000;1.1254440140000000000;81.5519839300000000000;22.8453620000000000000;0.0247408400000000000;4.4181411750000000000;99.0142658300000000000;8.5784501640000000000;0.0028732460000000000;0.0000000037200000000;0.0000001190000000000;0.0270423060000000000;23.7151476200000000000;80.4008831600000000000;1.0537769250000000000;4.1142599960000000000;98.5800127300000000000;9.1314319110000000000;0.0032699550000000000;0.0000000045300000000;0.0000000345000000000;0.0122682680000000000;16.8569911200000000000;89.5426095400000000000;1.8387907650000000000
I138;T40;h1[0a0.25);jueves;0.0216600860000000000;21.5930233000000000000;83.2184483000000000000;1.2398771380000000000;0.0000714000000000000;0.0002443630000000000;2.4297124330000000000;93.3957801200000000000;13.8788189500000000000;0.0079731630000000000;4.4181411750000000000;99.0142658300000000000;8.5784501640000000000;0.0028732460000000000;0.0000000037200000000;0.0000001190000000000;0.0270423060000000000;23.7151476200000000000;80.4008831600000000000;1.0537769250000000000;4.1142599960000000000;98.5800127300000000000;9.1314319110000000000;0.0032699550000000000;0.0000000045300000000;0.0000000345000000000;0.0122682680000000000;16.8569911200000000000;89.5426095400000000000;1.8387907650000000000
I139;T40;h1[0a0.25);jueves;0.2684804080000000000;55.5729169500000000000;44.4699525300000000000;0.1375697720000000000;0.0000016500000000000;0.0000172000000000000;0.5527423320000000000;68.6547958500000000000;32.9664294800000000000;0.0611963930000000000;0.5043971270000000000;66.9656498300000000000;34.3703891700000000000;0.0681976940000000000;0.0000005230000000000;0.0000013400000000000;0.1214963170000000000;42.5578151400000000000;57.6299727800000000000;0.3016965780000000000;0.8654151000000000000;76.8834587700000000000;26.4054902600000000000;0.0350597190000000000;0.0000001800000000000;0.0000003530000000000;0.0534185070000000000;31.2640315200000000000;70.7377257700000000000;0.6187426950000000000
I140;T40;h1[0a0.25);jueves;0.5066060110000000000;67.0462220500000000000;34.3029256400000000000;0.0678486000000000000;0.0000005190000000000;0.0000010300000000000;0.1031933060000000000;40.1243993700000000000;60.3140427400000000000;0.3504945040000000000;0.5039861120000000000;66.9506195900000000000;34.3829796400000000000;0.0682629890000000000;0.0000005240000000000;0.0000006820000000000;0.0803243740000000000;36.5712268400000000000;64.3701603200000000000;0.4380084920000000000;1.9271185100000000000;90.2333830300000000000;16.3334879300000000000;0.0114299280000000000;0.0000000309000000000;0.0000003530000000000;0.0534185070000000000;31.2640315200000000000;70.7377257700000000000;0.6187426950000000000
I141;T40;h1[0a0.25);jueves;0.2578761340000000000;54.8693331100000000000;45.1337159300000000000;0.1435242810000000000;0.0000017600000000000;0.0000080500000000000;0.3550343390000000000;60.5463047700000000000;39.9169916600000000000;0.1017374490000000000;0.4049495120000000000;62.9347288400000000000;37.8122681200000000000;0.0878269840000000000;0.0000007890000000000;0.0000012300000000000;0.1154496360000000000;41.7872005200000000000;58.4718539600000000000;0.3163030130000000000;0.5987273100000000000;70.1306597800000000000;31.7570139000000000000;0.0555935330000000000;0.0000003760000000000;0.0000016300000000000;0.1369805420000000000;44.4030413000000000000;55.6441396600000000000;0.2695746340000000000
I142;T40;h2[0.25a0.5);jueves;0.6947232420000000000;72.8721423300000000000;29.5504517500000000000;0.0463254440000000000;0.0000002810000000000;0.0000013100000000000;0.1197510020000000000;42.3384966300000000000;57.8688150000000000000;0.3057782730000000000;0.7295346240000000000;73.7701711600000000000;28.8382267200000000000;0.0435822040000000000;0.0000002550000000000;0.0000001090000000000;0.0255577000000000000;23.1599898400000000000;81.1349266300000000000;1.0988292440000000000;2.3113623880000000000;92.7522830900000000000;14.3891140000000000000;0.0086297130000000000;0.0000000200000000000;0.0000000164000000000;0.0075987310000000000;13.5763195300000000000;93.7725911800000000000;2.5039327530000000000
I143;T40;h2[0.25a0.5);jueves;0.3250078670000000000;58.9572428300000000000;41.3459843600000000000;0.1120940050000000000;0.0000011700000000000;0.0000059100000000000;0.2959170150000000000;57.2868405600000000000;42.8738696400000000000;0.1240461740000000000;0.9338012890000000000;78.2531001800000000000;25.3513746600000000000;0.0317507770000000000;0.0000001540000000000;0.0000006820000000000;0.0803243740000000000;36.5712268400000000000;64.3701603200000000000;0.4380084920000000000;4.3029800420000000000;98.8618143600000000000;8.7809337340000000000;0.0030151280000000000;0.0000000040000000000;0.0000005440000000000;0.0698282450000000000;34.6822088000000000000;66.5940228800000000000;0.4943296180000000000
I144;T40;h2[0.25a0.5);jueves;0.5687234310000000000;69.1811828500000000000;32.5332704500000000000;0.0591453140000000000;0.0000004160000000000;0.0000004140000000000;0.0589705260000000000;32.4958618200000000000;69.2267583900000000000;0.5701285780000000000;1.5566169360000000000;86.9731297500000000000;18.7863030600000000000;0.0156873800000000000;0.0000000506000000000;0.0000002210000000000;0.0399342980000000000;27.8411189600000000000;75.0378183300000000000;0.7818556700000000000;3.2856764470000000000;96.7606065800000000000;11.0160335100000000000;0.0048484710000000000;0.0000000082500000000;0.0000001030000000000;0.0245889060000000000;22.7860872600000000000;81.6306358400000000000;1.1305492360000000000
I145;T40;h3[0.5a0.75);jueves;0.6695543480000000000;72.1930116000000000000;30.0924371600000000000;0.0484922620000000000;0.0000003020000000000;0.0000008710000000000;0.0933627590000000000;38.6780456600000000000;61.9452831600000000000;0.3835348580000000000;0.4514958060000000000;64.9266045100000000000;36.0947916600000000000;0.0775745500000000000;0.0000006450000000000;0.0000001090000000000;0.0255577000000000000;23.1599898400000000000;81.1349266300000000000;1.0988292440000000000;1.7200773120000000000;88.5341570300000000000;17.6167837800000000000;0.0135517470000000000;0.0000000403000000000;0.0000002720000000000;0.0453813470000000000;29.3087426400000000000;73.1762023500000000000;0.7063101140000000000
I146;T40;h3[0.5a0.75);jueves;0.4771141660000000000;65.9412197800000000000;35.2325859500000000000;0.0727754570000000000;0.0000005810000000000;0.0000043300000000000;0.2459306570000000000;54.0462114000000000000;45.9167054000000000000;0.1508096250000000000;0.9076795530000000000;77.7436112800000000000;25.7424422000000000000;0.0329524460000000000;0.0000001630000000000;0.0000006260000000000;0.0762087730000000000;35.8535074900000000000;65.2095503900000000000;0.4585045410000000000;1.2240738320000000000;82.9997496400000000000;21.7569908700000000000;0.0220482310000000000;0.0000000864000000000;0.0000000454000000000;0.0146355590000000000;18.2238258000000000000;87.7248587600000000000;1.6325206310000000000
I147;T40;h3[0.5a0.75);jueves;0.4249689060000000000;63.8165507400000000000;37.0477961000000000000;0.0831465640000000000;0.0000007210000000000;0.0000003220000000000;0.0504322290000000000;30.5634204600000000000;71.6058708700000000000;0.6485570500000000000;2.2061053460000000000;92.1320267000000000000;14.8746885400000000000;0.0092840620000000000;0.0000000224000000000;0.0000002880000000000;0.0470591960000000000;29.7359383400000000000;72.6393035300000000000;0.6859849280000000000;1.9862819830000000000;90.6702019300000000000;16.0007795200000000000;0.0109161770000000000;0.0000000288000000000;0.0000000938000000000;0.0232294790000000000;22.2446477600000000000;82.3501659000000000000;1.1785724960000000000
I148;T40;h4[0.75a1.00);jueves;3.8747516090000000000;98.1593824600000000000;9.6133033340000000000;0.0036397060000000000;0.0000000053300000000;0.0000001780000000000;0.0347906750000000000;26.3223728000000000000;76.9910248400000000000;0.8705787130000000000;2.2440213890000000000;92.3609456800000000000;14.6961179200000000000;0.0090400280000000000;0.0000000215000000000;0.0000000062300000000;0.0040335470000000000;10.0965526600000000000;97.7039187800000000000;3.6551375900000000000;2.5448381070000000000;93.9720069000000000000;13.4149705200000000000;0.0074034440000000000;0.0000000158000000000;0.0000000217000000000;0.0091072780000000000;14.7456190800000000000;92.2975791400000000000;2.2334204470000000000
I149;T40;h4[0.75a1.00);jueves;3.6381520590000000000;97.6656503900000000000;10.1357461400000000000;0.0040665160000000000;0.0000000063100000000;0.0000001370000000000;0.0295923480000000000;24.6230785300000000000;79.2060131800000000000;0.9849786920000000000;2.1412122400000000000;91.7251416400000000000;15.1904256400000000000;0.0097253310000000000;0.0000000241000000000;0.0000000046800000000;0.0033404680000000000;9.2256453960000000000;98.5006542000000000000;4.0656908320000000000;2.4660227880000000000;93.5825909900000000000;13.7292218600000000000;0.0077866320000000000;0.0000000171000000000;0.0000000039600000000;0.0029931790000000000;8.7499692310000000000;98.8856388600000000000;4.3202890050000000000
I150;T40;h4[0.75a1.00);jueves;0.9958606350000000000;79.4013319300000000000;24.4742779400000000000;0.0291638510000000000;0.0000001340000000000;0.0000031600000000000;0.2037973630000000000;50.8415516500000000000;49.0333890400000000000;0.1828175590000000000;0.6076098300000000000;70.4025667500000000000;31.5358886100000000000;0.0546102960000000000;0.0000003660000000000;0.0000006820000000000;0.0803243740000000000;36.5712268400000000000;64.3701603200000000000;0.4380084920000000000;1.4103921830000000000;85.3759208700000000000;19.9794619400000000000;0.0180752810000000000;0.0000000632000000000;0.0000005440000000000;0.0698282450000000000;34.6822088000000000000;66.5940228800000000000;0.4943296180000000000
I151;T40;h5[1.00a1.25);jueves;0.3498667490000000000;60.2817112700000000000;40.1533102500000000000;0.1033974940000000000;0.0000010300000000000;0.0000054700000000000;0.2826171090000000000;56.4742271500000000000;43.6269669900000000000;0.1302904620000000000;0.9934798560000000000;79.3588102600000000000;24.5066590700000000000;0.0292567410000000000;0.0000001350000000000;0.0000005280000000000;0.0685596000000000000;34.4400638500000000000;66.8824999500000000000;0.5021274070000000000;1.0815798070000000000;80.8581529300000000000;23.3690975000000000000;0.0261103650000000000;0.0000001130000000000;0.0000003230000000000;0.0506024080000000000;30.6041233200000000000;71.5552624000000000000;0.6467792710000000000
