ID;LOCALIDAD;PARAMETRO;ANO;V1_calma;V2_ventolina;V3_brisamuydebil;V4_brisadebilflojo;V5_brisamoderada;V6_brisafresca;V7_brisafuerte;v8_vientofuerte;v9_temporal
ID6516;La31-25_ Lo66-75;WS50M;A1983;0,00;0,00;0,00;0,00;0,966037736;0,033962264;0,00;0,00;0,00
ID6517;La31-25_ Lo66-75;WS50M;A1984;0,00;0,00;0,00;0,00;0,954716981;0,045283019;0,00;0,00;0,00
ID6518;La31-25_ Lo66-75;WS50M;A1985;0,00;0,00;0,00;0,00;0,901886792;0,098113208;0,00;0,00;0,00
ID6519;La31-25_ Lo66-75;WS50M;A1986;0,00;0,00;0,00;0,013043478;0,986956522;0,00;0,00;0,00;0,00
ID6520;La31-25_ Lo66-75;WS50M;A1987;0,00;0,00;0,00;0,00;0,826415094;0,173584906;0,00;0,00;0,00
ID6521;La31-25_ Lo66-75;WS50M;A1988;0,00;0,00;0,00;0,00;0,898113208;0,101886792;0,00;0,00;0,00
ID6522;La31-25_ Lo66-75;WS50M;A1989;0,00;0,00;0,00;0,00;0,913207547;0,086792453;0,00;0,00;0,00
ID6523;La31-25_ Lo66-75;WS50M;A1990;0,00;0,00;0,00;0,00;0,898113208;0,101886792;0,00;0,00;0,00
ID6524;La31-25_ Lo66-75;WS50M;A1991;0,00;0,00;0,00;0,00;0,822641509;0,177358491;0,00;0,00;0,00
ID6525;La31-25_ Lo66-75;WS50M;A1992;0,00;0,00;0,00;0,00;0,981132075;0,018867925;0,00;0,00;0,00
ID6526;La31-25_ Lo66-75;WS50M;A1993;0,00;0,00;0,00;0,095652174;0,904347826;0,00;0,00;0,00;0,00
ID6527;La31-25_ Lo66-75;WS50M;A1994;0,00;0,00;0,00;0,00;0,939622642;0,060377358;0,00;0,00;0,00
ID6528;La31-25_ Lo66-75;WS50M;A1995;0,00;0,00;0,00;0,00;0,973584906;0,026415094;0,00;0,00;0,00
ID6529;La31-25_ Lo66-75;WS50M;A1996;0,00;0,00;0,00;0,043478261;0,956521739;0,00;0,00;0,00;0,00
ID6530;La31-25_ Lo66-75;WS50M;A1997;0,00;0,00;0,00;0,108695652;0,891304348;0,00;0,00;0,00;0,00
ID6531;La31-25_ Lo66-75;WS50M;A1998;0,00;0,00;0,00;0,00;0,773584906;0,226415094;0,00;0,00;0,00
ID6532;La31-25_ Lo66-75;WS50M;A1999;0,00;0,00;0,00;0,082608696;0,917391304;0,00;0,00;0,00;0,00
ID6533;La31-25_ Lo66-75;WS50M;A2000;0,00;0,00;0,00;0,00;0,920754717;0,079245283;0,00;0,00;0,00
ID6534;La31-25_ Lo66-75;WS50M;A2001;0,00;0,00;0,00;0,095652174;0,904347826;0,00;0,00;0,00;0,00
ID6535;La31-25_ Lo66-75;WS50M;A2002;0,00;0,00;0,00;0,00;0,966037736;0,033962264;0,00;0,00;0,00
ID6536;La31-25_ Lo66-75;WS50M;A2003;0,00;0,00;0,00;0,00;0,867924528;0,132075472;0,00;0,00;0,00
ID6537;La31-25_ Lo66-75;WS50M;A2004;0,00;0,00;0,00;0,07826087;0,92173913;0,00;0,00;0,00;0,00
ID6538;La31-25_ Lo66-75;WS50M;A2005;0,00;0,00;0,00;0,00;0,645283019;0,354716981;0,00;0,00;0,00
ID6539;La31-25_ Lo66-75;WS50M;A2006;0,00;0,00;0,00;0,00;0,871698113;0,128301887;0,00;0,00;0,00
ID6540;La31-25_ Lo66-75;WS50M;A2007;0,00;0,00;0,00;0,00;0,894339623;0,105660377;0,00;0,00;0,00
ID6541;La31-25_ Lo66-75;WS50M;A2008;0,00;0,00;0,00;0,00;0,860377358;0,139622642;0,00;0,00;0,00
ID6542;La31-25_ Lo66-75;WS50M;A2009;0,00;0,00;0,00;0,00;0,932075472;0,067924528;0,00;0,00;0,00
ID6543;La31-25_ Lo66-75;WS50M;A2010;0,00;0,00;0,00;0,00;0,901886792;0,098113208;0,00;0,00;0,00
ID6544;La31-25_ Lo66-75;WS50M;A2011;0,00;0,00;0,00;0,00;0,724528302;0,275471698;0,00;0,00;0,00
ID6545;La31-25_ Lo66-75;WS50M;A2012;0,00;0,00;0,00;0,117391304;0,882608696;0,00;0,00;0,00;0,00
ID6546;La31-25_ Lo66-75;WS50M;A2013;0,00;0,00;0,00;0,00;0,867924528;0,132075472;0,00;0,00;0,00
ID6547;La31-25_ Lo66-75;WS50M;A2014;0,00;0,00;0,00;0,00;0,864150943;0,135849057;0,00;0,00;0,00
ID6548;La31-25_ Lo66-75;WS50M;A2015;0,00;0,00;0,00;0,460869565;0,539130435;0,00;0,00;0,00;0,00
ID6549;La31-25_ Lo66-75;WS50M;A2016;0,00;0,00;0,00;0,22173913;0,77826087;0,00;0,00;0,00;0,00
ID6550;La31-25_ Lo66-75;WS50M;A2017;0,00;0,00;0,00;0,00;0,905660377;0,094339623;0,00;0,00;0,00
ID6551;La31-25_ Lo66-75;WS50M;A2018;0,00;0,00;0,00;0,260869565;0,739130435;0,00;0,00;0,00;0,00
ID6552;La31-25_ Lo66-75;WS50M;A2019;0,00;0,00;0,00;0,00;0,996226415;0,003773585;0,00;0,00;0,00
ID6553;La31-25_ Lo67-25;WS10M;A1981;0,00;0,00;0,00;0,930434783;0,069565217;0,00;0,00;0,00;0,00
ID6554;La31-25_ Lo67-25;WS10M;A1982;0,00;0,00;0,00;0,682608696;0,317391304;0,00;0,00;0,00;0,00
ID6555;La31-25_ Lo67-25;WS10M;A1983;0,00;0,00;0,00;0,934782609;0,065217391;0,00;0,00;0,00;0,00
ID6556;La31-25_ Lo67-25;WS10M;A1984;0,00;0,00;0,00;0,852173913;0,147826087;0,00;0,00;0,00;0,00
ID6557;La31-25_ Lo67-25;WS10M;A1985;0,00;0,00;0,00;0,826086957;0,173913043;0,00;0,00;0,00;0,00
ID6558;La31-25_ Lo67-25;WS10M;A1986;0,00;0,00;0,00;0,834782609;0,165217391;0,00;0,00;0,00;0,00
ID6559;La31-25_ Lo67-25;WS10M;A1987;0,00;0,00;0,00;0,769565217;0,230434783;0,00;0,00;0,00;0,00
ID6560;La31-25_ Lo67-25;WS10M;A1988;0,00;0,00;0,00;0,882608696;0,117391304;0,00;0,00;0,00;0,00
ID6561;La31-25_ Lo67-25;WS10M;A1989;0,00;0,00;0,00;0,834782609;0,165217391;0,00;0,00;0,00;0,00
ID6562;La31-25_ Lo67-25;WS10M;A1990;0,00;0,00;0,00;0,856521739;0,143478261;0,00;0,00;0,00;0,00
ID6563;La31-25_ Lo67-25;WS10M;A1991;0,00;0,00;0,00;0,756521739;0,243478261;0,00;0,00;0,00;0,00
ID6564;La31-25_ Lo67-25;WS10M;A1992;0,00;0,00;0,00;0,943478261;0,056521739;0,00;0,00;0,00;0,00
ID6565;La31-25_ Lo67-25;WS10M;A1993;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID6566;La31-25_ Lo67-25;WS10M;A1994;0,00;0,00;0,00;0,843478261;0,156521739;0,00;0,00;0,00;0,00
ID6567;La31-25_ Lo67-25;WS10M;A1995;0,00;0,00;0,00;0,92173913;0,07826087;0,00;0,00;0,00;0,00
ID6568;La31-25_ Lo67-25;WS10M;A1996;0,00;0,00;0,00;0,930434783;0,069565217;0,00;0,00;0,00;0,00
ID6569;La31-25_ Lo67-25;WS10M;A1997;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID6570;La31-25_ Lo67-25;WS10M;A1998;0,00;0,00;0,00;0,626086957;0,373913043;0,00;0,00;0,00;0,00
ID6571;La31-25_ Lo67-25;WS10M;A1999;0,00;0,00;0,00;0,952173913;0,047826087;0,00;0,00;0,00;0,00
ID6572;La31-25_ Lo67-25;WS10M;A2000;0,00;0,00;0,00;0,904347826;0,095652174;0,00;0,00;0,00;0,00
ID6573;La31-25_ Lo67-25;WS10M;A2001;0,00;0,00;0,00;0,895652174;0,104347826;0,00;0,00;0,00;0,00
ID6574;La31-25_ Lo67-25;WS10M;A2002;0,00;0,00;0,00;0,882608696;0,117391304;0,00;0,00;0,00;0,00
ID6575;La31-25_ Lo67-25;WS10M;A2003;0,00;0,00;0,00;0,808695652;0,191304348;0,00;0,00;0,00;0,00
ID6576;La31-25_ Lo67-25;WS10M;A2004;0,00;0,00;0,00;0,930434783;0,069565217;0,00;0,00;0,00;0,00
ID6577;La31-25_ Lo67-25;WS10M;A2005;0,00;0,00;0,00;0,713043478;0,286956522;0,00;0,00;0,00;0,00
ID6578;La31-25_ Lo67-25;WS10M;A2006;0,00;0,00;0,00;0,860869565;0,139130435;0,00;0,00;0,00;0,00
ID6579;La31-25_ Lo67-25;WS10M;A2007;0,00;0,00;0,00;0,804347826;0,195652174;0,00;0,00;0,00;0,00
ID6580;La31-25_ Lo67-25;WS10M;A2008;0,00;0,00;0,00;0,826086957;0,173913043;0,00;0,00;0,00;0,00
ID6581;La31-25_ Lo67-25;WS10M;A2009;0,00;0,00;0,00;0,773913043;0,226086957;0,00;0,00;0,00;0,00
ID6582;La31-25_ Lo67-25;WS10M;A2010;0,00;0,00;0,00;0,830434783;0,169565217;0,00;0,00;0,00;0,00
ID6583;La31-25_ Lo67-25;WS10M;A2011;0,00;0,00;0,00;0,726086957;0,273913043;0,00;0,00;0,00;0,00
ID6584;La31-25_ Lo67-25;WS10M;A2012;0,00;0,00;0,00;0,886956522;0,113043478;0,00;0,00;0,00;0,00
ID6585;La31-25_ Lo67-25;WS10M;A2013;0,00;0,00;0,00;0,739130435;0,260869565;0,00;0,00;0,00;0,00
ID6586;La31-25_ Lo67-25;WS10M;A2014;0,00;0,00;0,00;0,765217391;0,234782609;0,00;0,00;0,00;0,00
ID6587;La31-25_ Lo67-25;WS10M;A2015;0,00;0,00;0,256410256;0,736842105;0,00;0,00;0,00;0,00;0,00
ID6588;La31-25_ Lo67-25;WS10M;A2016;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID6589;La31-25_ Lo67-25;WS10M;A2017;0,00;0,00;0,00;0,782608696;0,217391304;0,00;0,00;0,00;0,00
ID6590;La31-25_ Lo67-25;WS10M;A2018;0,00;0,00;0,138461538;0,857894737;0,00;0,00;0,00;0,00;0,00
ID6591;La31-25_ Lo67-25;WS10M;A2019;0,00;0,00;0,00;0,913043478;0,086956522;0,00;0,00;0,00;0,00
ID6592;La31-25_ Lo67-25;WS50M;A1981;0,00;0,00;0,00;0,2;0,8;0,00;0,00;0,00;0,00
ID6593;La31-25_ Lo67-25;WS50M;A1982;0,00;0,00;0,00;0,00;0,981132075;0,018867925;0,00;0,00;0,00
ID6594;La31-25_ Lo67-25;WS50M;A1983;0,00;0,00;0,00;0,173913043;0,826086957;0,00;0,00;0,00;0,00
ID6595;La31-25_ Lo67-25;WS50M;A1984;0,00;0,00;0,00;0,173913043;0,826086957;0,00;0,00;0,00;0,00
ID6596;La31-25_ Lo67-25;WS50M;A1985;0,00;0,00;0,00;0,1;0,9;0,00;0,00;0,00;0,00
ID6597;La31-25_ Lo67-25;WS50M;A1986;0,00;0,00;0,00;0,156521739;0,843478261;0,00;0,00;0,00;0,00
ID6598;La31-25_ Lo67-25;WS50M;A1987;0,00;0,00;0,00;0,00;0,988679245;0,011320755;0,00;0,00;0,00
ID6599;La31-25_ Lo67-25;WS50M;A1988;0,00;0,00;0,00;0,104347826;0,895652174;0,00;0,00;0,00;0,00
ID6600;La31-25_ Lo67-25;WS50M;A1989;0,00;0,00;0,00;0,086956522;0,913043478;0,00;0,00;0,00;0,00
ID6601;La31-25_ Lo67-25;WS50M;A1990;0,00;0,00;0,00;0,104347826;0,895652174;0,00;0,00;0,00;0,00
ID6602;La31-25_ Lo67-25;WS50M;A1991;0,00;0,00;0,00;0,008695652;0,991304348;0,00;0,00;0,00;0,00
ID6603;La31-25_ Lo67-25;WS50M;A1992;0,00;0,00;0,00;0,182608696;0,817391304;0,00;0,00;0,00;0,00
ID6604;La31-25_ Lo67-25;WS50M;A1993;0,00;0,00;0,00;0,247826087;0,752173913;0,00;0,00;0,00;0,00
ID6605;La31-25_ Lo67-25;WS50M;A1994;0,00;0,00;0,00;0,108695652;0,891304348;0,00;0,00;0,00;0,00
ID6606;La31-25_ Lo67-25;WS50M;A1995;0,00;0,00;0,00;0,169565217;0,830434783;0,00;0,00;0,00;0,00
ID6607;La31-25_ Lo67-25;WS50M;A1996;0,00;0,00;0,00;0,204347826;0,795652174;0,00;0,00;0,00;0,00
ID6608;La31-25_ Lo67-25;WS50M;A1997;0,00;0,00;0,00;0,282608696;0,717391304;0,00;0,00;0,00;0,00
ID6609;La31-25_ Lo67-25;WS50M;A1998;0,00;0,00;0,00;0,00;0,890566038;0,109433962;0,00;0,00;0,00
ID6610;La31-25_ Lo67-25;WS50M;A1999;0,00;0,00;0,00;0,191304348;0,808695652;0,00;0,00;0,00;0,00
ID6611;La31-25_ Lo67-25;WS50M;A2000;0,00;0,00;0,00;0,086956522;0,913043478;0,00;0,00;0,00;0,00
ID6612;La31-25_ Lo67-25;WS50M;A2001;0,00;0,00;0,00;0,273913043;0,726086957;0,00;0,00;0,00;0,00
ID6613;La31-25_ Lo67-25;WS50M;A2002;0,00;0,00;0,00;0,152173913;0,847826087;0,00;0,00;0,00;0,00
ID6614;La31-25_ Lo67-25;WS50M;A2003;0,00;0,00;0,00;0,034782609;0,965217391;0,00;0,00;0,00;0,00
ID6615;La31-25_ Lo67-25;WS50M;A2004;0,00;0,00;0,00;0,160869565;0,839130435;0,00;0,00;0,00;0,00
ID6616;La31-25_ Lo67-25;WS50M;A2005;0,00;0,00;0,00;0,00;0,875471698;0,124528302;0,00;0,00;0,00
ID6617;La31-25_ Lo67-25;WS50M;A2006;0,00;0,00;0,00;0,069565217;0,930434783;0,00;0,00;0,00;0,00
ID6618;La31-25_ Lo67-25;WS50M;A2007;0,00;0,00;0,00;0,039130435;0,960869565;0,00;0,00;0,00;0,00
ID6619;La31-25_ Lo67-25;WS50M;A2008;0,00;0,00;0,00;0,030434783;0,969565217;0,00;0,00;0,00;0,00
ID6620;La31-25_ Lo67-25;WS50M;A2009;0,00;0,00;0,00;0,065217391;0,934782609;0,00;0,00;0,00;0,00
ID6621;La31-25_ Lo67-25;WS50M;A2010;0,00;0,00;0,00;0,1;0,9;0,00;0,00;0,00;0,00
ID6622;La31-25_ Lo67-25;WS50M;A2011;0,00;0,00;0,00;0,00;0,909433962;0,090566038;0,00;0,00;0,00
ID6623;La31-25_ Lo67-25;WS50M;A2012;0,00;0,00;0,00;0,217391304;0,782608696;0,00;0,00;0,00;0,00
ID6624;La31-25_ Lo67-25;WS50M;A2013;0,00;0,00;0,00;0,026086957;0,973913043;0,00;0,00;0,00;0,00
ID6625;La31-25_ Lo67-25;WS50M;A2014;0,00;0,00;0,00;0,043478261;0,956521739;0,00;0,00;0,00;0,00
ID6626;La31-25_ Lo67-25;WS50M;A2015;0,00;0,00;0,00;0,634782609;0,365217391;0,00;0,00;0,00;0,00
ID6627;La31-25_ Lo67-25;WS50M;A2016;0,00;0,00;0,00;0,42173913;0,57826087;0,00;0,00;0,00;0,00
ID6628;La31-25_ Lo67-25;WS50M;A2017;0,00;0,00;0,00;0,095652174;0,904347826;0,00;0,00;0,00;0,00
ID6629;La31-25_ Lo67-25;WS50M;A2018;0,00;0,00;0,00;0,42173913;0,57826087;0,00;0,00;0,00;0,00
ID6630;La31-25_ Lo67-25;WS50M;A2019;0,00;0,00;0,00;0,191304348;0,808695652;0,00;0,00;0,00;0,00
ID6631;La31-25_ Lo67-75;WS10M;A1981;0,00;0,00;0,112820513;0,884210526;0,00;0,00;0,00;0,00;0,00
ID6632;La31-25_ Lo67-75;WS10M;A1982;0,00;0,00;0,00;0,904347826;0,095652174;0,00;0,00;0,00;0,00
ID6633;La31-25_ Lo67-75;WS10M;A1983;0,00;0,00;0,153846154;0,842105263;0,00;0,00;0,00;0,00;0,00
ID6634;La31-25_ Lo67-75;WS10M;A1984;0,00;0,00;0,005128205;0,994736842;0,00;0,00;0,00;0,00;0,00
ID6635;La31-25_ Lo67-75;WS10M;A1985;0,00;0,00;0,046153846;0,952631579;0,00;0,00;0,00;0,00;0,00
ID6636;La31-25_ Lo67-75;WS10M;A1986;0,00;0,00;0,00;0,947826087;0,052173913;0,00;0,00;0,00;0,00
ID6637;La31-25_ Lo67-75;WS10M;A1987;0,00;0,00;0,00;0,943478261;0,056521739;0,00;0,00;0,00;0,00
ID6638;La31-25_ Lo67-75;WS10M;A1988;0,00;0,00;0,092307692;0,905263158;0,00;0,00;0,00;0,00;0,00
ID6639;La31-25_ Lo67-75;WS10M;A1989;0,00;0,00;0,030769231;0,968421053;0,00;0,00;0,00;0,00;0,00
ID6640;La31-25_ Lo67-75;WS10M;A1990;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID6641;La31-25_ Lo67-75;WS10M;A1991;0,00;0,00;0,00;0,947826087;0,052173913;0,00;0,00;0,00;0,00
ID6642;La31-25_ Lo67-75;WS10M;A1992;0,00;0,00;0,174358974;0,821052632;0,00;0,00;0,00;0,00;0,00
ID6643;La31-25_ Lo67-75;WS10M;A1993;0,00;0,00;0,179487179;0,815789474;0,00;0,00;0,00;0,00;0,00
ID6644;La31-25_ Lo67-75;WS10M;A1994;0,00;0,00;0,00;0,986956522;0,013043478;0,00;0,00;0,00;0,00
ID6645;La31-25_ Lo67-75;WS10M;A1995;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID6646;La31-25_ Lo67-75;WS10M;A1996;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
ID6647;La31-25_ Lo67-75;WS10M;A1997;0,00;0,00;0,153846154;0,842105263;0,00;0,00;0,00;0,00;0,00
ID6648;La31-25_ Lo67-75;WS10M;A1998;0,00;0,00;0,00;0,752173913;0,247826087;0,00;0,00;0,00;0,00
ID6649;La31-25_ Lo67-75;WS10M;A1999;0,00;0,00;0,071794872;0,926315789;0,00;0,00;0,00;0,00;0,00
ID6650;La31-25_ Lo67-75;WS10M;A2000;0,00;0,00;0,133333333;0,863157895;0,00;0,00;0,00;0,00;0,00
ID6651;La31-25_ Lo67-75;WS10M;A2001;0,00;0,00;0,01025641;0,989473684;0,00;0,00;0,00;0,00;0,00
ID6652;La31-25_ Lo67-75;WS10M;A2002;0,00;0,00;0,00;1,00;0,00;0,00;0,00;0,00;0,00
ID6653;La31-25_ Lo67-75;WS10M;A2003;0,00;0,00;0,00;0,982608696;0,017391304;0,00;0,00;0,00;0,00
ID6654;La31-25_ Lo67-75;WS10M;A2004;0,00;0,00;0,035897436;0,963157895;0,00;0,00;0,00;0,00;0,00
ID6655;La31-25_ Lo67-75;WS10M;A2005;0,00;0,00;0,00;0,943478261;0,056521739;0,00;0,00;0,00;0,00
ID6656;La31-25_ Lo67-75;WS10M;A2006;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID6657;La31-25_ Lo67-75;WS10M;A2007;0,00;0,00;0,00;0,991304348;0,008695652;0,00;0,00;0,00;0,00
ID6658;La31-25_ Lo67-75;WS10M;A2008;0,00;0,00;0,01025641;0,989473684;0,00;0,00;0,00;0,00;0,00
ID6659;La31-25_ Lo67-75;WS10M;A2009;0,00;0,00;0,00;0,873913043;0,126086957;0,00;0,00;0,00;0,00
ID6660;La31-25_ Lo67-75;WS10M;A2010;0,00;0,00;0,00;0,986956522;0,013043478;0,00;0,00;0,00;0,00
ID6661;La31-25_ Lo67-75;WS10M;A2011;0,00;0,00;0,00;0,913043478;0,086956522;0,00;0,00;0,00;0,00
ID6662;La31-25_ Lo67-75;WS10M;A2012;0,00;0,00;0,00;0,982608696;0,017391304;0,00;0,00;0,00;0,00
ID6663;La31-25_ Lo67-75;WS10M;A2013;0,00;0,00;0,00;0,891304348;0,108695652;0,00;0,00;0,00;0,00
ID6664;La31-25_ Lo67-75;WS10M;A2014;0,00;0,00;0,00;0,973913043;0,026086957;0,00;0,00;0,00;0,00
ID6665;La31-25_ Lo67-75;WS10M;A2015;0,00;0,00;0,374358974;0,615789474;0,00;0,00;0,00;0,00;0,00
ID6666;La31-25_ Lo67-75;WS10M;A2016;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID6667;La31-25_ Lo67-75;WS10M;A2017;0,00;0,00;0,00;0,960869565;0,039130435;0,00;0,00;0,00;0,00
ID6668;La31-25_ Lo67-75;WS10M;A2018;0,00;0,00;0,343589744;0,647368421;0,00;0,00;0,00;0,00;0,00
ID6669;La31-25_ Lo67-75;WS10M;A2019;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID6670;La31-25_ Lo67-75;WS50M;A1981;0,00;0,00;0,00;0,460869565;0,539130435;0,00;0,00;0,00;0,00
ID6671;La31-25_ Lo67-75;WS50M;A1982;0,00;0,00;0,00;0,295652174;0,704347826;0,00;0,00;0,00;0,00
ID6672;La31-25_ Lo67-75;WS50M;A1983;0,00;0,00;0,00;0,460869565;0,539130435;0,00;0,00;0,00;0,00
ID6673;La31-25_ Lo67-75;WS50M;A1984;0,00;0,00;0,00;0,382608696;0,617391304;0,00;0,00;0,00;0,00
ID6674;La31-25_ Lo67-75;WS50M;A1985;0,00;0,00;0,00;0,404347826;0,595652174;0,00;0,00;0,00;0,00
ID6675;La31-25_ Lo67-75;WS50M;A1986;0,00;0,00;0,00;0,330434783;0,669565217;0,00;0,00;0,00;0,00
ID6676;La31-25_ Lo67-75;WS50M;A1987;0,00;0,00;0,00;0,22173913;0,77826087;0,00;0,00;0,00;0,00
ID6677;La31-25_ Lo67-75;WS50M;A1988;0,00;0,00;0,00;0,391304348;0,608695652;0,00;0,00;0,00;0,00
ID6678;La31-25_ Lo67-75;WS50M;A1989;0,00;0,00;0,00;0,360869565;0,639130435;0,00;0,00;0,00;0,00
ID6679;La31-25_ Lo67-75;WS50M;A1990;0,00;0,00;0,00;0,434782609;0,565217391;0,00;0,00;0,00;0,00
ID6680;La31-25_ Lo67-75;WS50M;A1991;0,00;0,00;0,00;0,286956522;0,713043478;0,00;0,00;0,00;0,00
ID6681;La31-25_ Lo67-75;WS50M;A1992;0,00;0,00;0,00;0,486956522;0,513043478;0,00;0,00;0,00;0,00
ID6682;La31-25_ Lo67-75;WS50M;A1993;0,00;0,00;0,00;0,513043478;0,486956522;0,00;0,00;0,00;0,00
ID6683;La31-25_ Lo67-75;WS50M;A1994;0,00;0,00;0,00;0,308695652;0,691304348;0,00;0,00;0,00;0,00
ID6684;La31-25_ Lo67-75;WS50M;A1995;0,00;0,00;0,00;0,413043478;0,586956522;0,00;0,00;0,00;0,00
ID6685;La31-25_ Lo67-75;WS50M;A1996;0,00;0,00;0,00;0,434782609;0,565217391;0,00;0,00;0,00;0,00
ID6686;La31-25_ Lo67-75;WS50M;A1997;0,00;0,00;0,00;0,495652174;0,504347826;0,00;0,00;0,00;0,00
ID6687;La31-25_ Lo67-75;WS50M;A1998;0,00;0,00;0,00;0,060869565;0,939130435;0,00;0,00;0,00;0,00
ID6688;La31-25_ Lo67-75;WS50M;A1999;0,00;0,00;0,00;0,382608696;0,617391304;0,00;0,00;0,00;0,00
ID6689;La31-25_ Lo67-75;WS50M;A2000;0,00;0,00;0,00;0,404347826;0,595652174;0,00;0,00;0,00;0,00
ID6690;La31-25_ Lo67-75;WS50M;A2001;0,00;0,00;0,00;0,452173913;0,547826087;0,00;0,00;0,00;0,00
ID6691;La31-25_ Lo67-75;WS50M;A2002;0,00;0,00;0,00;0,330434783;0,669565217;0,00;0,00;0,00;0,00
ID6692;La31-25_ Lo67-75;WS50M;A2003;0,00;0,00;0,00;0,291304348;0,708695652;0,00;0,00;0,00;0,00
ID6693;La31-25_ Lo67-75;WS50M;A2004;0,00;0,00;0,00;0,330434783;0,669565217;0,00;0,00;0,00;0,00
ID6694;La31-25_ Lo67-75;WS50M;A2005;0,00;0,00;0,00;0,182608696;0,817391304;0,00;0,00;0,00;0,00
ID6695;La31-25_ Lo67-75;WS50M;A2006;0,00;0,00;0,00;0,252173913;0,747826087;0,00;0,00;0,00;0,00
ID6696;La31-25_ Lo67-75;WS50M;A2007;0,00;0,00;0,00;0,313043478;0,686956522;0,00;0,00;0,00;0,00
ID6697;La31-25_ Lo67-75;WS50M;A2008;0,00;0,00;0,00;0,291304348;0,708695652;0,00;0,00;0,00;0,00
ID6698;La31-25_ Lo67-75;WS50M;A2009;0,00;0,00;0,00;0,217391304;0,782608696;0,00;0,00;0,00;0,00
ID6699;La31-25_ Lo67-75;WS50M;A2010;0,00;0,00;0,00;0,317391304;0,682608696;0,00;0,00;0,00;0,00
ID6700;La31-25_ Lo67-75;WS50M;A2011;0,00;0,00;0,00;0,17826087;0,82173913;0,00;0,00;0,00;0,00
ID6701;La31-25_ Lo67-75;WS50M;A2012;0,00;0,00;0,00;0,373913043;0,626086957;0,00;0,00;0,00;0,00
ID6702;La31-25_ Lo67-75;WS50M;A2013;0,00;0,00;0,00;0,260869565;0,739130435;0,00;0,00;0,00;0,00
ID6703;La31-25_ Lo67-75;WS50M;A2014;0,00;0,00;0,00;0,334782609;0,665217391;0,00;0,00;0,00;0,00
ID6704;La31-25_ Lo67-75;WS50M;A2015;0,00;0,00;0,00;0,8;0,2;0,00;0,00;0,00;0,00
ID6705;La31-25_ Lo67-75;WS50M;A2016;0,00;0,00;0,00;0,652173913;0,347826087;0,00;0,00;0,00;0,00
ID6706;La31-25_ Lo67-75;WS50M;A2017;0,00;0,00;0,00;0,352173913;0,647826087;0,00;0,00;0,00;0,00
ID6707;La31-25_ Lo67-75;WS50M;A2018;0,00;0,00;0,00;0,695652174;0,304347826;0,00;0,00;0,00;0,00
ID6708;La31-25_ Lo67-75;WS50M;A2019;0,00;0,00;0,00;0,456521739;0,543478261;0,00;0,00;0,00;0,00
ID6709;La31-25_ Lo68-25;WS10M;A1981;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID6710;La31-25_ Lo68-25;WS10M;A1982;0,00;0,00;0,097435897;0,9;0,00;0,00;0,00;0,00;0,00
ID6711;La31-25_ Lo68-25;WS10M;A1983;0,00;0,00;0,333333333;0,657894737;0,00;0,00;0,00;0,00;0,00
ID6712;La31-25_ Lo68-25;WS10M;A1984;0,00;0,00;0,179487179;0,815789474;0,00;0,00;0,00;0,00;0,00
ID6713;La31-25_ Lo68-25;WS10M;A1985;0,00;0,00;0,271794872;0,721052632;0,00;0,00;0,00;0,00;0,00
ID6714;La31-25_ Lo68-25;WS10M;A1986;0,00;0,00;0,041025641;0,957894737;0,00;0,00;0,00;0,00;0,00
ID6715;La31-25_ Lo68-25;WS10M;A1987;0,00;0,00;0,128205128;0,868421053;0,00;0,00;0,00;0,00;0,00
ID6716;La31-25_ Lo68-25;WS10M;A1988;0,00;0,00;0,276923077;0,715789474;0,00;0,00;0,00;0,00;0,00
ID6717;La31-25_ Lo68-25;WS10M;A1989;0,00;0,00;0,251282051;0,742105263;0,00;0,00;0,00;0,00;0,00
ID6718;La31-25_ Lo68-25;WS10M;A1990;0,00;0,00;0,266666667;0,726315789;0,00;0,00;0,00;0,00;0,00
ID6719;La31-25_ Lo68-25;WS10M;A1991;0,00;0,00;0,143589744;0,852631579;0,00;0,00;0,00;0,00;0,00
ID6720;La31-25_ Lo68-25;WS10M;A1992;0,00;0,00;0,4;0,589473684;0,00;0,00;0,00;0,00;0,00
ID6721;La31-25_ Lo68-25;WS10M;A1993;0,00;0,00;0,317948718;0,673684211;0,00;0,00;0,00;0,00;0,00
ID6722;La31-25_ Lo68-25;WS10M;A1994;0,00;0,00;0,107692308;0,889473684;0,00;0,00;0,00;0,00;0,00
