"";"V1_Calma";"V2_Ventolina";"V3_BrisaMuyDebil";"V4_BrisaDebilFlojo";"V5_BrisaModerada";"V6_BrisaFresca";"V7_BrisaFuerte";"v8_VientoFuerte";"v9_Temporal";"LOCALIDAD";"PARAMETRO";"MES"
"1047";"0e+00";"0.000e+00";"8.210e-02";"9.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.25";"WS50M";"junio"
"1048";"0e+00";"0.000e+00";"7.590e-01";"2.410e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo68.25";"WS10M";"junio"
"1049";"0e+00";"0.000e+00";"3.080e-02";"9.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.75";"WS50M";"junio"
"1050";"0e+00";"0.000e+00";"7.026e-01";"2.974e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.75";"WS10M";"junio"
"1051";"0e+00";"0.000e+00";"0.000e+00";"9.609e-01";"3.910e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.25";"WS50M";"junio"
"1052";"0e+00";"0.000e+00";"6.205e-01";"3.795e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo67.25";"WS10M";"junio"
"1053";"0e+00";"0.000e+00";"0.000e+00";"7.783e-01";"2.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.75";"WS50M";"junio"
"1054";"0e+00";"0.000e+00";"4.821e-01";"5.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.75";"WS10M";"junio"
"1055";"0e+00";"0.000e+00";"0.000e+00";"7.043e-01";"2.957e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.25";"WS50M";"junio"
"1056";"0e+00";"0.000e+00";"4.205e-01";"5.795e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo66.25";"WS10M";"junio"
"1057";"0e+00";"0.000e+00";"0.000e+00";"8.478e-01";"1.522e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.75";"WS50M";"junio"
"1058";"0e+00";"0.000e+00";"7.436e-01";"2.564e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.75";"WS10M";"junio"
"1059";"0e+00";"0.000e+00";"7.180e-02";"9.282e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.25";"WS50M";"junio"
"1060";"0e+00";"0.000e+00";"9.795e-01";"2.050e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.75Lo65.25";"WS10M";"junio"
"1061";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.585e-01";"4.415e-01";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.75";"WS50M";"junio"
"1062";"0e+00";"0.000e+00";"0.000e+00";"2.174e-01";"7.826e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.75";"WS10M";"junio"
"1063";"0e+00";"0.000e+00";"0.000e+00";"8.260e-02";"9.174e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.25";"WS50M";"junio"
"1064";"0e+00";"0.000e+00";"0.000e+00";"7.826e-01";"2.174e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo69.25";"WS10M";"junio"
"1065";"0e+00";"0.000e+00";"6.256e-01";"3.744e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.75";"WS50M";"junio"
"1066";"0e+00";"0.000e+00";"9.897e-01";"1.030e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.75";"WS10M";"junio"
"1067";"0e+00";"0.000e+00";"4.462e-01";"5.538e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.25";"WS50M";"junio"
"1068";"0e+00";"0.000e+00";"9.846e-01";"1.540e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo68.25";"WS10M";"junio"
"1069";"0e+00";"0.000e+00";"3.436e-01";"6.564e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.75";"WS50M";"junio"
"1070";"0e+00";"0.000e+00";"9.026e-01";"9.740e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.75";"WS10M";"junio"
"1071";"0e+00";"0.000e+00";"3.846e-01";"6.154e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.25";"WS50M";"junio"
"1072";"0e+00";"0.000e+00";"9.077e-01";"9.230e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo67.25";"WS10M";"junio"
"1073";"0e+00";"0.000e+00";"1.179e-01";"8.821e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.75";"WS50M";"junio"
"1074";"0e+00";"0.000e+00";"7.590e-01";"2.410e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.75";"WS10M";"junio"
"1075";"0e+00";"0.000e+00";"0.000e+00";"8.435e-01";"1.565e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.25";"WS50M";"junio"
"1076";"0e+00";"0.000e+00";"6.051e-01";"3.949e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo66.25";"WS10M";"junio"
"1077";"0e+00";"0.000e+00";"0.000e+00";"7.348e-01";"2.652e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.75";"WS50M";"junio"
"1078";"0e+00";"0.000e+00";"5.487e-01";"4.513e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.75";"WS10M";"junio"
"1079";"0e+00";"0.000e+00";"0.000e+00";"8.783e-01";"1.217e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.25";"WS50M";"junio"
"1080";"0e+00";"0.000e+00";"7.333e-01";"2.667e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La30.25Lo65.25";"WS10M";"junio"
"1081";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"6.189e-01";"3.811e-01";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.75";"WS50M";"junio"
"1082";"0e+00";"0.000e+00";"0.000e+00";"2.348e-01";"7.652e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.75";"WS10M";"junio"
"1083";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"6.038e-01";"3.962e-01";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.25";"WS50M";"junio"
"1084";"0e+00";"0.000e+00";"0.000e+00";"3.261e-01";"6.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo69.25";"WS10M";"junio"
"1085";"0e+00";"0.000e+00";"5.949e-01";"4.051e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.75";"WS50M";"junio"
"1086";"0e+00";"0.000e+00";"9.744e-01";"2.560e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.75";"WS10M";"junio"
"1087";"0e+00";"0.000e+00";"4.564e-01";"5.436e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.25";"WS50M";"junio"
"1088";"0e+00";"0.000e+00";"9.590e-01";"4.100e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo68.25";"WS10M";"junio"
"1089";"0e+00";"0.000e+00";"6.205e-01";"3.795e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo67.75";"WS50M";"junio"
"1090";"0e+00";"5.000e-02";"9.500e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo67.75";"WS10M";"junio"
"1091";"0e+00";"0.000e+00";"9.077e-01";"9.230e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo67.25";"WS50M";"junio"
"1092";"0e+00";"2.500e-01";"7.500e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo67.25";"WS10M";"junio"
"1093";"0e+00";"0.000e+00";"5.846e-01";"4.154e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo66.75";"WS50M";"junio"
"1094";"0e+00";"3.750e-02";"9.625e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo66.75";"WS10M";"junio"
"1095";"0e+00";"0.000e+00";"4.620e-02";"9.538e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo66.25";"WS50M";"junio"
"1096";"0e+00";"0.000e+00";"8.000e-01";"2.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo66.25";"WS10M";"junio"
"1097";"0e+00";"0.000e+00";"0.000e+00";"9.043e-01";"9.570e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo65.75";"WS50M";"junio"
"1098";"0e+00";"0.000e+00";"7.179e-01";"2.821e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo65.75";"WS10M";"junio"
"1099";"0e+00";"0.000e+00";"0.000e+00";"8.391e-01";"1.609e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo65.25";"WS50M";"junio"
"1100";"0e+00";"0.000e+00";"6.821e-01";"3.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.75Lo65.25";"WS10M";"junio"
"1101";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"6.189e-01";"3.811e-01";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo69.75";"WS50M";"junio"
"1102";"0e+00";"0.000e+00";"0.000e+00";"2.174e-01";"7.826e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo69.75";"WS10M";"junio"
"1103";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"9.430e-02";"9.057e-01";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo69.25";"WS50M";"junio"
"1104";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.604e-01";"1.396e-01";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo69.25";"WS10M";"junio"
"1105";"0e+00";"0.000e+00";"0.000e+00";"4.043e-01";"5.957e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo68.75";"WS50M";"junio"
"1106";"0e+00";"0.000e+00";"1.128e-01";"8.872e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo68.75";"WS10M";"junio"
"1107";"0e+00";"0.000e+00";"1.897e-01";"8.103e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo68.25";"WS50M";"junio"
"1108";"0e+00";"0.000e+00";"7.897e-01";"2.103e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo68.25";"WS10M";"junio"
"1109";"0e+00";"0.000e+00";"6.974e-01";"3.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo67.75";"WS50M";"junio"
"1110";"0e+00";"1.187e-01";"8.812e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo67.75";"WS10M";"junio"
"1111";"0e+00";"1.375e-01";"8.625e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo67.25";"WS50M";"junio"
"1112";"0e+00";"4.125e-01";"5.875e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo67.25";"WS10M";"junio"
"1113";"0e+00";"0.000e+00";"8.769e-01";"1.231e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo66.75";"WS50M";"junio"
"1114";"0e+00";"2.125e-01";"7.875e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo66.75";"WS10M";"junio"
"1115";"0e+00";"0.000e+00";"4.872e-01";"5.128e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo66.25";"WS50M";"junio"
"1116";"0e+00";"1.870e-02";"9.813e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo66.25";"WS10M";"junio"
"1117";"0e+00";"0.000e+00";"1.744e-01";"8.256e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo65.75";"WS50M";"junio"
"1118";"0e+00";"0.000e+00";"8.923e-01";"1.077e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo65.75";"WS10M";"junio"
"1119";"0e+00";"0.000e+00";"0.000e+00";"9.913e-01";"8.700e-03";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo65.25";"WS50M";"junio"
"1120";"0e+00";"0.000e+00";"8.923e-01";"1.077e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La29.25Lo65.25";"WS10M";"junio"
"1121";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.528e-01";"1.472e-01";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo69.75";"WS50M";"junio"
"1122";"0e+00";"0.000e+00";"0.000e+00";"3.913e-01";"6.087e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo69.75";"WS10M";"junio"
"1123";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.254e-01";"4.746e-01";"0.000e+00";"0e+00";"La28.75Lo69.25";"WS50M";"junio"
"1124";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"3.132e-01";"6.868e-01";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo69.25";"WS10M";"junio"
"1125";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.169e-01";"1.831e-01";"0.000e+00";"0e+00";"La28.75Lo68.75";"WS50M";"junio"
"1126";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.321e-01";"2.679e-01";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo68.75";"WS10M";"junio"
"1127";"0e+00";"0.000e+00";"0.000e+00";"8.913e-01";"1.087e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo68.25";"WS50M";"junio"
"1128";"0e+00";"0.000e+00";"5.282e-01";"4.718e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo68.25";"WS10M";"junio"
"1129";"0e+00";"0.000e+00";"7.949e-01";"2.051e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo67.75";"WS50M";"junio"
"1130";"0e+00";"2.125e-01";"7.875e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo67.75";"WS10M";"junio"
"1131";"0e+00";"2.938e-01";"7.062e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo67.25";"WS50M";"junio"
"1132";"0e+00";"5.312e-01";"4.688e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo67.25";"WS10M";"junio"
"1133";"0e+00";"0.000e+00";"8.308e-01";"1.692e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo66.75";"WS50M";"junio"
"1134";"0e+00";"1.938e-01";"8.062e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo66.75";"WS10M";"junio"
"1135";"0e+00";"0.000e+00";"7.231e-01";"2.769e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo66.25";"WS50M";"junio"
"1136";"0e+00";"1.250e-01";"8.750e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo66.25";"WS10M";"junio"
"1137";"0e+00";"0.000e+00";"2.974e-01";"7.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo65.75";"WS50M";"junio"
"1138";"0e+00";"0.000e+00";"8.974e-01";"1.026e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo65.75";"WS10M";"junio"
"1139";"0e+00";"0.000e+00";"8.210e-02";"9.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo65.25";"WS50M";"junio"
"1140";"0e+00";"0.000e+00";"9.231e-01";"7.690e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.75Lo65.25";"WS10M";"junio"
"1141";"0e+00";"0.000e+00";"0.000e+00";"4.304e-01";"5.696e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo69.75";"WS50M";"junio"
"1142";"0e+00";"0.000e+00";"0.000e+00";"8.304e-01";"1.696e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo69.75";"WS10M";"junio"
"1143";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.017e-01";"2.983e-01";"0.000e+00";"0e+00";"La28.25Lo69.25";"WS50M";"junio"
"1144";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"4.038e-01";"5.962e-01";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo69.25";"WS10M";"junio"
"1145";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.938e-01";"1.062e-01";"0e+00";"La28.25Lo68.75";"WS50M";"junio"
"1146";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.797e-01";"2.203e-01";"0.000e+00";"0e+00";"La28.25Lo68.75";"WS10M";"junio"
"1147";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"9.057e-01";"9.430e-02";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo68.25";"WS50M";"junio"
"1148";"0e+00";"0.000e+00";"0.000e+00";"7.000e-01";"3.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo68.25";"WS10M";"junio"
"1149";"0e+00";"0.000e+00";"7.538e-01";"2.462e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.75";"WS50M";"junio"
"1150";"0e+00";"1.688e-01";"8.312e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.75";"WS10M";"junio"
"1151";"0e+00";"2.812e-01";"7.188e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.25";"WS50M";"junio"
"1152";"0e+00";"4.937e-01";"5.063e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo67.25";"WS10M";"junio"
"1153";"0e+00";"0.000e+00";"8.564e-01";"1.436e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.75";"WS50M";"junio"
"1154";"0e+00";"2.625e-01";"7.375e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.75";"WS10M";"junio"
"1155";"0e+00";"0.000e+00";"6.154e-01";"3.846e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.25";"WS50M";"junio"
"1156";"0e+00";"3.750e-02";"9.625e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo66.25";"WS10M";"junio"
"1157";"0e+00";"0.000e+00";"5.487e-01";"4.513e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.75";"WS50M";"junio"
"1158";"0e+00";"6.200e-03";"9.938e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.75";"WS10M";"junio"
"1159";"0e+00";"0.000e+00";"2.923e-01";"7.077e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.25";"WS50M";"junio"
"1160";"0e+00";"0.000e+00";"9.641e-01";"3.590e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La28.25Lo65.25";"WS10M";"junio"
"1161";"0e+00";"0.000e+00";"0.000e+00";"8.652e-01";"1.348e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.75";"WS50M";"junio"
"1162";"0e+00";"0.000e+00";"2.256e-01";"7.744e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.75";"WS10M";"junio"
"1163";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.472e-01";"4.528e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.25";"WS50M";"junio"
"1164";"0e+00";"0.000e+00";"0.000e+00";"1.174e-01";"8.826e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo69.25";"WS10M";"junio"
"1165";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"1.085e-01";"8.915e-01";"0.000e+00";"0e+00";"La27.75Lo68.75";"WS50M";"junio"
"1166";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.780e-01";"1.220e-01";"0.000e+00";"0e+00";"La27.75Lo68.75";"WS10M";"junio"
"1167";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"9.119e-01";"8.810e-02";"0.000e+00";"0e+00";"La27.75Lo68.25";"WS50M";"junio"
"1168";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"7.660e-01";"2.340e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo68.25";"WS10M";"junio"
"1169";"0e+00";"0.000e+00";"0.000e+00";"7.696e-01";"2.304e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.75";"WS50M";"junio"
"1170";"0e+00";"0.000e+00";"3.949e-01";"6.051e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.75";"WS10M";"junio"
"1171";"0e+00";"0.000e+00";"8.359e-01";"1.641e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.25";"WS50M";"junio"
"1172";"0e+00";"1.688e-01";"8.312e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo67.25";"WS10M";"junio"
"1173";"0e+00";"0.000e+00";"9.333e-01";"6.670e-02";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.75";"WS50M";"junio"
"1174";"0e+00";"2.313e-01";"7.687e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.75";"WS10M";"junio"
"1175";"0e+00";"0.000e+00";"6.513e-01";"3.487e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.25";"WS50M";"junio"
"1176";"0e+00";"6.870e-02";"9.312e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo66.25";"WS10M";"junio"
"1177";"0e+00";"0.000e+00";"8.462e-01";"1.538e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.75";"WS50M";"junio"
"1178";"0e+00";"2.188e-01";"7.812e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.75";"WS10M";"junio"
"1179";"0e+00";"0.000e+00";"4.821e-01";"5.179e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.25";"WS50M";"junio"
"1180";"0e+00";"5.000e-02";"9.500e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.75Lo65.25";"WS10M";"junio"
"1181";"0e+00";"0.000e+00";"0.000e+00";"8.261e-01";"1.739e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.75";"WS50M";"junio"
"1182";"0e+00";"0.000e+00";"2.615e-01";"7.385e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.75";"WS10M";"junio"
"1183";"0e+00";"0.000e+00";"0.000e+00";"3.480e-02";"9.652e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.25";"WS50M";"junio"
"1184";"0e+00";"0.000e+00";"0.000e+00";"5.652e-01";"4.348e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo69.25";"WS10M";"junio"
"1185";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"8.034e-01";"1.966e-01";"0.000e+00";"0e+00";"La27.25Lo68.75";"WS50M";"junio"
"1186";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"4.415e-01";"5.585e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo68.75";"WS10M";"junio"
"1187";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"0.000e+00";"5.831e-01";"4.169e-01";"0.000e+00";"0e+00";"La27.25Lo68.25";"WS50M";"junio"
"1188";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"3.321e-01";"6.679e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo68.25";"WS10M";"junio"
"1189";"0e+00";"0.000e+00";"0.000e+00";"0.000e+00";"6.377e-01";"3.623e-01";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.75";"WS50M";"junio"
"1190";"0e+00";"0.000e+00";"0.000e+00";"4.000e-01";"6.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.75";"WS10M";"junio"
"1191";"0e+00";"0.000e+00";"0.000e+00";"5.000e-01";"5.000e-01";"0.000e+00";"0.000e+00";"0.000e+00";"0e+00";"La27.25Lo67.25";"WS50M";"junio"
